Scrap_date;Scrap_time;Country_from;Country_to;Flight_id;Flight_date;Airline;Change;Price;Depart_hour;Depart_from;Arrival_hour;Arrive_to
24;14:19;Scotland;Scotland;1;15/05/19;Ryanair;1;11.53;16:30;London STNLondon (Stansted) STN;17:50;Edinburgh EDI
2019-04-24;14:19;Scotland;Scotland;1;22/05/19;Ryanair;1;11.53;10:40;Edinburgh EDI;12:05;London STNLondon (Stansted) STN FR8884
2019-04-24;14:19;Scotland;Scotland;1;22/05/19;Ryanair;1;19.77;16:30;London STNLondon (Stansted) STN;17:50;Edinburgh EDI
2019-04-24;14:19;Scotland;Scotland;1;08/05/19;Ryanair;1;11.53;06:50;Edinburgh EDI;08:25;London STNLondon (Stansted) STN FR8882
2019-04-24;14:19;Scotland;Scotland;1;08/05/19;Ryanair;1;19.77;16:30;London STNLondon (Stansted) STN;17:50;Edinburgh EDI
2019-04-24;14:19;Scotland;Scotland;1;15/05/19;Ryanair;1;11.53;06:50;Edinburgh EDI;08:25;London STNLondon (Stansted) STN FR8882
2019-04-24;14:19;Scotland;Scotland;1;15/05/19;Ryanair;1;11.53;16:30;London STNLondon (Stansted) STN;17:50;Edinburgh EDI
2019-04-24;14:19;Scotland;Scotland;1;07/05/19;Ryanair;1;19.77;14:30;Edinburgh EDI;16:05;London STNLondon (Stansted) STN FR2684
2019-04-24;14:19;Scotland;Scotland;1;07/05/19;Ryanair;1;11.53;20:05;London STNLondon (Stansted) STN;21:25;Edinburgh EDI
2019-04-24;14:19;Scotland;Scotland;1;15/05/19;Ryanair;1;11.53;06:50;Edinburgh EDI;08:25;London STNLondon (Stansted) STN FR8882
2019-04-24;14:19;Scotland;Scotland;1;15/05/19;Ryanair;1;11.53;16:30;London STNLondon (Stansted) STN;17:50;Edinburgh EDI
2019-04-24;14:19;Scotland;Scotland;1;21/05/19;Ryanair;1;11.53;06:50;Edinburgh EDI;08:25;London STNLondon (Stansted) STN FR8882
2019-04-24;14:19;Scotland;Scotland;1;21/05/19;Ryanair;1;19.77;16:30;London STNLondon (Stansted) STN;17:50;Edinburgh EDI
2019-04-24;14:19;Scotland;Scotland;1;29/05/19;Ryanair;1;11.53;10:40;Edinburgh EDI;12:05;London STNLondon (Stansted) STN FR8884
2019-04-24;14:19;Scotland;Scotland;1;29/05/19;Ryanair;1;11.53;16:30;London STNLondon (Stansted) STN;17:50;Edinburgh EDI
2019-04-24;14:19;Scotland;Scotland;1;22/05/19;Ryanair;1;11.53;10:40;Edinburgh EDI;12:05;London STNLondon (Stansted) STN FR8884
2019-04-24;14:19;Scotland;Scotland;1;22/05/19;Ryanair;1;19.77;16:30;London STNLondon (Stansted) STN;17:50;Edinburgh EDI
2019-04-24;14:19;Scotland;Scotland;1;29/05/19;Ryanair;1;11.53;10:40;Edinburgh EDI;12:05;London STNLondon (Stansted) STN FR8884
2019-04-24;14:19;Scotland;Scotland;1;29/05/19;Ryanair;1;11.53;20:05;London STNLondon (Stansted) STN;21:25;Edinburgh EDI
2019-04-24;14:19;Scotland;Scotland;1;21/05/19;Ryanair;1;11.53;06:50;Edinburgh EDI;08:25;London STNLondon (Stansted) STN FR8882
2019-04-24;14:19;Scotland;Scotland;1;21/05/19;Ryanair;1;19.77;16:30;London STNLondon (Stansted) STN;17:50;Edinburgh EDI
2019-04-24;14:19;Scotland;Scotland;1;29/05/19;Ryanair;1;11.53;10:40;Edinburgh EDI;12:05;London STNLondon (Stansted) STN FR8884
2019-04-24;14:19;Scotland;Scotland;1;29/05/19;Ryanair;1;11.53;20:05;London STNLondon (Stansted) STN;21:25;Edinburgh EDI
2019-04-24;14:19;Scotland;Scotland;1;21/05/19;Ryanair;1;11.53;06:50;Edinburgh EDI;08:25;London STNLondon (Stansted) STN FR8882
2019-04-24;14:19;Scotland;Scotland;1;21/05/19;Ryanair;1;19.77;12:30;London STNLondon (Stansted) STN;13:50;Edinburgh EDI
2019-04-24;14:19;Scotland;Scotland;1;29/05/19;Ryanair;1;11.53;10:40;Edinburgh EDI;12:05;London STNLondon (Stansted) STN FR8884
2019-04-24;14:19;Scotland;Scotland;1;29/05/19;Ryanair;1;11.53;16:30;London STNLondon (Stansted) STN;17:50;Edinburgh EDI
2019-04-24;14:19;Scotland;Scotland;1;15/05/19;Ryanair;1;11.53;06:50;Edinburgh EDI;08:25;London STNLondon (Stansted) STN FR8882
2019-04-24;14:19;Scotland;Scotland;1;15/05/19;Ryanair;1;11.53;16:30;London STNLondon (Stansted) STN;17:50;Edinburgh EDI
2019-04-24;14:19;Scotland;Scotland;1;22/05/19;Ryanair;1;11.53;10:40;Edinburgh EDI;12:05;London STNLondon (Stansted) STN FR8884
2019-04-24;14:19;Scotland;Scotland;1;22/05/19;Ryanair;1;19.77;20:05;London STNLondon (Stansted) STN;21:25;Edinburgh EDI
2019-04-24;14:19;Scotland;Scotland;1;22/05/19;Ryanair;1;11.53;10:40;Edinburgh EDI;12:05;London STNLondon (Stansted) STN FR8884
2019-04-24;14:19;Scotland;Scotland;1;22/05/19;Ryanair;1;19.77;16:30;London STNLondon (Stansted) STN;17:50;Edinburgh EDI
2019-04-24;14:19;Scotland;Scotland;1;29/05/19;Ryanair;1;11.53;10:40;Edinburgh EDI;12:05;London STNLondon (Stansted) STN FR8884
2019-04-24;14:19;Scotland;Scotland;1;29/05/19;Ryanair;1;11.53;16:30;London STNLondon (Stansted) STN;17:50;Edinburgh EDI
2019-04-24;14:19;Scotland;Scotland;1;21/05/19;Ryanair;1;11.53;06:50;Edinburgh EDI;08:25;London STNLondon (Stansted) STN FR8882
2019-04-24;14:19;Scotland;Scotland;1;21/05/19;Ryanair;1;19.77;12:30;London STNLondon (Stansted) STN;13:50;Edinburgh EDI
2019-04-24;14:19;Scotland;Scotland;1;29/05/19;Ryanair;1;11.53;10:40;Edinburgh EDI;12:05;London STNLondon (Stansted) STN FR8884
2019-04-24;14:19;Scotland;Scotland;1;29/05/19;Ryanair;1;11.53;20:05;London STNLondon (Stansted) STN;21:25;Edinburgh EDI
2019-04-24;14:19;Scotland;Scotland;1;15/05/19;Ryanair;1;11.53;06:50;Edinburgh EDI;08:25;London STNLondon (Stansted) STN FR8882
2019-04-24;14:19;Scotland;Scotland;1;15/05/19;Ryanair;1;11.53;16:30;London STNLondon (Stansted) STN;17:50;Edinburgh EDI
2019-04-24;14:19;Scotland;Scotland;1;21/05/19;Ryanair;1;11.53;06:50;Edinburgh EDI;08:25;London STNLondon (Stansted) STN FR8882
2019-04-24;14:19;Scotland;Scotland;1;21/05/19;Ryanair;1;19.77;16:30;London STNLondon (Stansted) STN;17:50;Edinburgh EDI
2019-04-24;14:19;Scotland;Scotland;1;22/05/19;Ryanair;1;11.53;10:40;Edinburgh EDI;12:05;London STNLondon (Stansted) STN FR8884
2019-04-24;14:19;Scotland;Scotland;1;22/05/19;Ryanair;1;19.77;20:05;London STNLondon (Stansted) STN;21:25;Edinburgh EDI
2019-04-24;14:19;Scotland;Scotland;1;29/05/19;Ryanair;1;11.53;10:40;Edinburgh EDI;12:05;London STNLondon (Stansted) STN FR8884
2019-04-24;14:19;Scotland;Scotland;1;29/05/19;Ryanair;1;11.53;20:05;London STNLondon (Stansted) STN;21:25;Edinburgh EDI
2019-04-24;14:19;Scotland;Scotland;1;22/05/19;Ryanair;1;11.53;10:40;Edinburgh EDI;12:05;London STNLondon (Stansted) STN FR8884
2019-04-24;14:19;Scotland;Scotland;1;22/05/19;Ryanair;1;19.77;20:05;London STNLondon (Stansted) STN;21:25;Edinburgh EDI
2019-04-24;14:19;Scotland;Scotland;1;29/05/19;Ryanair;1;11.53;10:40;Edinburgh EDI;12:05;London STNLondon (Stansted) STN FR8884
2019-04-24;14:19;Scotland;Scotland;1;29/05/19;Ryanair;1;11.53;16:30;London STNLondon (Stansted) STN;17:50;Edinburgh EDI
2019-04-24;14:19;Scotland;Scotland;1;08/05/19;Ryanair;1;14.99;08:40;Glasgow GLA;09:40;Dublin DUB FR5771
2019-04-24;14:19;Scotland;Scotland;1;08/05/19;Ryanair;1;12.99;20:30;Dublin DUB;21:30;Glasgow GLA
2019-04-24;14:19;Scotland;Scotland;1;16/05/19;Ryanair;1;14.99;08:40;Glasgow GLA;09:40;Dublin DUB FR5771
2019-04-24;14:19;Scotland;Scotland;1;16/05/19;Ryanair;1;12.99;20:30;Dublin DUB;21:30;Glasgow GLA
2019-04-24;14:19;Scotland;Scotland;1;08/05/19;Ryanair;1;14.99;15:25;Glasgow GLA;16:25;Dublin DUB FR5773
2019-04-24;14:19;Scotland;Scotland;1;08/05/19;Ryanair;1;12.99;20:30;Dublin DUB;21:30;Glasgow GLA
2019-04-24;14:19;Scotland;Scotland;1;16/05/19;Ryanair;1;14.99;15:25;Glasgow GLA;16:25;Dublin DUB FR5773
2019-04-24;14:19;Scotland;Scotland;1;16/05/19;Ryanair;1;12.99;20:30;Dublin DUB;21:30;Glasgow GLA
2019-04-24;14:19;Scotland;Scotland;1;08/05/19;Ryanair;1;14.99;08:40;Glasgow GLA;09:40;Dublin DUB FR5771
2019-04-24;14:19;Scotland;Scotland;1;08/05/19;Ryanair;1;12.99;20:30;Dublin DUB;21:30;Glasgow GLA
2019-04-24;14:19;Scotland;Scotland;1;16/05/19;Ryanair;1;14.99;08:40;Glasgow GLA;09:40;Dublin DUB FR5771
2019-04-24;14:19;Scotland;Scotland;1;16/05/19;Ryanair;1;12.99;14:00;Dublin DUB;15:00;Glasgow GLA
2019-04-24;14:19;Scotland;Scotland;1;15/05/19;Ryanair;1;14.99;08:40;Glasgow GLA;09:40;Dublin DUB FR5771
2019-04-24;14:19;Scotland;Scotland;1;15/05/19;Ryanair;1;12.99;20:30;Dublin DUB;21:30;Glasgow GLA
2019-04-24;14:19;Scotland;Scotland;1;22/05/19;Ryanair;1;14.99;08:40;Glasgow GLA;09:40;Dublin DUB FR5771
2019-04-24;14:19;Scotland;Scotland;1;22/05/19;Ryanair;1;12.99;14:00;Dublin DUB;15:00;Glasgow GLA
2019-04-24;14:19;Scotland;Scotland;1;15/05/19;Ryanair;1;14.99;08:40;Glasgow GLA;09:40;Dublin DUB FR5771
2019-04-24;14:19;Scotland;Scotland;1;15/05/19;Ryanair;1;12.99;14:00;Dublin DUB;15:00;Glasgow GLA
2019-04-24;14:19;Scotland;Scotland;1;21/05/19;Ryanair;1;14.99;15:25;Glasgow GLA;16:25;Dublin DUB FR5773
2019-04-24;14:19;Scotland;Scotland;1;21/05/19;Ryanair;1;12.99;20:30;Dublin DUB;21:30;Glasgow GLA
2019-04-24;14:19;Scotland;Scotland;1;08/05/19;Ryanair;1;14.99;08:40;Glasgow GLA;09:40;Dublin DUB FR5771
2019-04-24;14:19;Scotland;Scotland;1;08/05/19;Ryanair;1;12.99;20:30;Dublin DUB;21:30;Glasgow GLA
2019-04-24;14:19;Scotland;Scotland;1;15/05/19;Ryanair;1;14.99;08:40;Glasgow GLA;09:40;Dublin DUB FR5771
2019-04-24;14:19;Scotland;Scotland;1;15/05/19;Ryanair;1;12.99;14:00;Dublin DUB;15:00;Glasgow GLA
2019-04-24;14:19;Scotland;Scotland;1;15/05/19;Ryanair;1;14.99;08:40;Glasgow GLA;09:40;Dublin DUB FR5771
2019-04-24;14:19;Scotland;Scotland;1;15/05/19;Ryanair;1;12.99;14:00;Dublin DUB;15:00;Glasgow GLA
2019-04-24;14:19;Scotland;Scotland;1;21/05/19;Ryanair;1;14.99;08:40;Glasgow GLA;09:40;Dublin DUB FR5771
2019-04-24;14:19;Scotland;Scotland;1;21/05/19;Ryanair;1;12.99;20:30;Dublin DUB;21:30;Glasgow GLA
2019-04-24;14:19;Scotland;Scotland;1;08/05/19;Ryanair;1;14.99;08:40;Glasgow GLA;09:40;Dublin DUB FR5771
2019-04-24;14:19;Scotland;Scotland;1;08/05/19;Ryanair;1;12.99;20:30;Dublin DUB;21:30;Glasgow GLA
2019-04-24;14:19;Scotland;Scotland;1;16/05/19;Ryanair;1;14.99;15:25;Glasgow GLA;16:25;Dublin DUB FR5773
2019-04-24;14:19;Scotland;Scotland;1;16/05/19;Ryanair;1;12.99;20:30;Dublin DUB;21:30;Glasgow GLA
2019-04-24;14:19;Scotland;Scotland;1;15/05/19;Ryanair;1;14.99;15:25;Glasgow GLA;16:25;Dublin DUB FR5773
2019-04-24;14:19;Scotland;Scotland;1;15/05/19;Ryanair;1;12.99;20:30;Dublin DUB;21:30;Glasgow GLA
2019-04-24;14:19;Scotland;Scotland;1;22/05/19;Ryanair;1;14.99;08:40;Glasgow GLA;09:40;Dublin DUB FR5771
2019-04-24;14:19;Scotland;Scotland;1;22/05/19;Ryanair;1;12.99;20:30;Dublin DUB;21:30;Glasgow GLA
2019-04-24;14:19;Scotland;Scotland;1;15/05/19;Ryanair;1;14.99;08:40;Glasgow GLA;09:40;Dublin DUB FR5771
2019-04-24;14:19;Scotland;Scotland;1;15/05/19;Ryanair;1;12.99;20:30;Dublin DUB;21:30;Glasgow GLA
2019-04-24;14:19;Scotland;Scotland;1;22/05/19;Ryanair;1;14.99;08:40;Glasgow GLA;09:40;Dublin DUB FR5771
2019-04-24;14:19;Scotland;Scotland;1;22/05/19;Ryanair;1;12.99;20:30;Dublin DUB;21:30;Glasgow GLA
2019-04-24;14:19;Scotland;Scotland;1;15/05/19;Ryanair;1;14.99;08:40;Glasgow GLA;09:40;Dublin DUB FR5771
2019-04-24;14:19;Scotland;Scotland;1;15/05/19;Ryanair;1;12.99;14:00;Dublin DUB;15:00;Glasgow GLA
2019-04-24;14:19;Scotland;Scotland;1;21/05/19;Ryanair;1;14.99;08:40;Glasgow GLA;09:40;Dublin DUB FR5771
2019-04-24;14:19;Scotland;Scotland;1;21/05/19;Ryanair;1;12.99;14:00;Dublin DUB;15:00;Glasgow GLA
2019-04-24;14:19;Scotland;Scotland;1;14/05/19;Ryanair;1;14.99;08:40;Glasgow GLA;09:40;Dublin DUB FR5771
2019-04-24;14:19;Scotland;Scotland;1;14/05/19;Ryanair;1;12.99;20:30;Dublin DUB;21:30;Glasgow GLA
2019-04-24;14:19;Scotland;Scotland;1;22/05/19;Ryanair;1;14.99;15:25;Glasgow GLA;16:25;Dublin DUB FR5773
2019-04-24;14:19;Scotland;Scotland;1;22/05/19;Ryanair;1;12.99;20:30;Dublin DUB;21:30;Glasgow GLA
2019-04-24;14:19;Scotland;Scotland;1;08/05/19;Ryanair;1;14.99;08:40;Glasgow GLA;09:40;Dublin DUB FR5771
2019-04-24;14:19;Scotland;Scotland;1;08/05/19;Ryanair;1;12.99;14:00;Dublin DUB;15:00;Glasgow GLA
2019-04-24;14:19;Scotland;Scotland;1;15/05/19;Ryanair;1;14.99;15:25;Glasgow GLA;16:25;Dublin DUB FR5773
2019-04-24;14:19;Scotland;Scotland;1;15/05/19;Ryanair;1;12.99;20:30;Dublin DUB;21:30;Glasgow GLA
2019-04-24;14:19;Scotland;Scotland;1;08/05/19;Ryanair;1;14.99;08:40;Glasgow GLA;09:40;Dublin DUB FR5771
2019-04-24;14:19;Scotland;Scotland;1;08/05/19;Ryanair;1;12.99;14:00;Dublin DUB;15:00;Glasgow GLA
2019-04-24;14:19;Scotland;Scotland;1;16/05/19;Ryanair;1;14.99;15:25;Glasgow GLA;16:25;Dublin DUB FR5773
2019-04-24;14:19;Scotland;Scotland;1;16/05/19;Ryanair;1;12.99;20:30;Dublin DUB;21:30;Glasgow GLA
2019-04-24;14:19;Scotland;Scotland;1;08/05/19;Ryanair;1;14.99;08:40;Glasgow GLA;09:40;Dublin DUB FR5771
2019-04-24;14:19;Scotland;Scotland;1;08/05/19;Ryanair;1;12.99;14:00;Dublin DUB;15:00;Glasgow GLA
2019-04-24;14:19;Scotland;Scotland;1;16/05/19;Ryanair;1;14.99;08:40;Glasgow GLA;09:40;Dublin DUB FR5771
2019-04-24;14:19;Scotland;Scotland;1;16/05/19;Ryanair;1;12.99;14:00;Dublin DUB;15:00;Glasgow GLA
2019-04-24;14:19;Scotland;Scotland;1;14/05/19;Ryanair;1;14.99;08:40;Glasgow GLA;09:40;Dublin DUB FR5771
2019-04-24;14:19;Scotland;Scotland;1;14/05/19;Ryanair;1;12.99;14:00;Dublin DUB;15:00;Glasgow GLA
2019-04-24;14:19;Scotland;Scotland;1;21/05/19;Ryanair;1;14.99;15:25;Glasgow GLA;16:25;Dublin DUB FR5773
2019-04-24;14:19;Scotland;Scotland;1;21/05/19;Ryanair;1;12.99;20:30;Dublin DUB;21:30;Glasgow GLA
2019-04-24;14:19;Scotland;Scotland;1;07/05/19;easyJet;1;17.50;14:20;Edinburgh EDI;15:40;London STNLondon (Stansted) STN U2238
2019-04-24;14:19;Scotland;Scotland;1;07/05/19;Ryanair;1;11.53;20:05;London STNLondon (Stansted) STN;21:25;Edinburgh EDI
2019-04-24;14:19;Scotland;Scotland;1;15/05/19;Ryanair;1;11.53;06:50;Edinburgh EDI;08:25;London STNLondon (Stansted) STN FR8882
2019-04-24;14:19;Scotland;Scotland;1;15/05/19;Ryanair;1;11.53;16:30;London STNLondon (Stansted) STN;17:50;Edinburgh EDI
2019-04-24;14:19;Scotland;Scotland;1;08/05/19;easyJet;1;17.50;06:25;Edinburgh EDI;07:55;London STNLondon (Stansted) STN U2232
2019-04-24;14:19;Scotland;Scotland;1;08/05/19;Ryanair;1;11.53;08:55;London STNLondon (Stansted) STN;10:15;Edinburgh EDI
2019-04-24;14:19;Scotland;Scotland;1;15/05/19;Ryanair;1;11.53;06:50;Edinburgh EDI;08:25;London STNLondon (Stansted) STN FR8882
2019-04-24;14:19;Scotland;Scotland;1;15/05/19;Ryanair;1;11.53;16:30;London STNLondon (Stansted) STN;17:50;Edinburgh EDI
2019-04-24;14:19;Scotland;Scotland;1;07/05/19;easyJet;1;17.50;12:10;Edinburgh EDI;13:35;London STNLondon (Stansted) STN U2234
2019-04-24;14:19;Scotland;Scotland;1;07/05/19;Ryanair;1;11.53;20:05;London STNLondon (Stansted) STN;21:25;Edinburgh EDI
2019-04-24;14:19;Scotland;Scotland;1;15/05/19;Ryanair;1;11.53;06:50;Edinburgh EDI;08:25;London STNLondon (Stansted) STN FR8882
2019-04-24;14:19;Scotland;Scotland;1;15/05/19;Ryanair;1;11.53;16:30;London STNLondon (Stansted) STN;17:50;Edinburgh EDI
2019-04-24;14:19;Scotland;Scotland;1;15/05/19;easyJet;1;19.83;07:00;Glasgow GLA;08:25;London STNLondon (Stansted) STN U2206
2019-04-24;14:19;Scotland;Scotland;1;15/05/19;Ryanair;1;11.53;16:30;London STNLondon (Stansted) STN;17:50;Edinburgh EDI
2019-04-24;14:19;Scotland;Scotland;1;21/05/19;Ryanair;1;11.53;06:50;Edinburgh EDI;08:25;London STNLondon (Stansted) STN FR8882
2019-04-24;14:19;Scotland;Scotland;1;21/05/19;easyJet;1;19.83;20:50;London STNLondon (Stansted) STN;22:05;Glasgow GLA
2019-04-24;14:19;Scotland;Scotland;1;08/05/19;Ryanair;1;11.53;06:50;Edinburgh EDI;08:25;London STNLondon (Stansted) STN FR8882
2019-04-24;14:19;Scotland;Scotland;1;08/05/19;easyJet;1;19.83;17:30;London STNLondon (Stansted) STN;18:45;Glasgow GLA
2019-04-24;14:19;Scotland;Scotland;1;15/05/19;easyJet;1;19.83;07:00;Glasgow GLA;08:25;London STNLondon (Stansted) STN U2206
2019-04-24;14:19;Scotland;Scotland;1;15/05/19;Ryanair;1;11.53;16:30;London STNLondon (Stansted) STN;17:50;Edinburgh EDI
2019-04-24;14:19;Scotland;Scotland;1;15/05/19;Ryanair;1;14.99;08:40;Glasgow GLA;09:40;Dublin DUB FR5771
2019-04-24;14:19;Scotland;Scotland;1;15/05/19;Ryanair;1;17.99;20:35;Dublin DUB;21:45;Edinburgh EDI
2019-04-24;14:19;Scotland;Scotland;1;21/05/19;Ryanair;1;11.53;06:50;Edinburgh EDI;08:25;London STNLondon (Stansted) STN FR8882
2019-04-24;14:19;Scotland;Scotland;1;21/05/19;easyJet;1;19.83;20:50;London STNLondon (Stansted) STN;22:05;Glasgow GLA
2019-04-24;14:19;Scotland;Scotland;1;15/05/19;Ryanair;1;14.99;15:25;Glasgow GLA;16:25;Dublin DUB FR5773
2019-04-24;14:19;Scotland;Scotland;1;15/05/19;Ryanair;1;17.99;20:35;Dublin DUB;21:45;Edinburgh EDI
2019-04-24;14:19;Scotland;Scotland;1;21/05/19;Ryanair;1;11.53;06:50;Edinburgh EDI;08:25;London STNLondon (Stansted) STN FR8882
2019-04-24;14:19;Scotland;Scotland;1;21/05/19;easyJet;1;19.83;20:50;London STNLondon (Stansted) STN;22:05;Glasgow GLA
2019-04-24;14:19;Scotland;Scotland;1;08/05/19;Ryanair;1;11.53;06:50;Edinburgh EDI;08:25;London STNLondon (Stansted) STN FR8882
2019-04-24;14:19;Scotland;Scotland;1;08/05/19;easyJet;1;19.83;17:30;London STNLondon (Stansted) STN;18:45;Glasgow GLA
2019-04-24;14:19;Scotland;Scotland;1;14/05/19;Ryanair;1;14.99;15:25;Glasgow GLA;16:25;Dublin DUB FR5773
2019-04-24;14:19;Scotland;Scotland;1;14/05/19;Ryanair;1;17.99;20:25;Dublin DUB;21:35;Edinburgh EDI
2019-04-24;14:19;Scotland;Scotland;1;15/05/19;Ryanair;1;14.99;08:40;Glasgow GLA;09:40;Dublin DUB FR5771
2019-04-24;14:19;Scotland;Scotland;1;15/05/19;Ryanair;1;17.99;12:35;Dublin DUB;13:45;Edinburgh EDI
2019-04-24;14:19;Scotland;Scotland;1;21/05/19;Ryanair;1;11.53;06:50;Edinburgh EDI;08:25;London STNLondon (Stansted) STN FR8882
2019-04-24;14:19;Scotland;Scotland;1;21/05/19;easyJet;1;19.83;20:50;London STNLondon (Stansted) STN;22:05;Glasgow GLA
2019-04-24;14:19;Scotland;Scotland;1;14/05/19;Ryanair;1;14.99;15:25;Glasgow GLA;16:25;Dublin DUB FR5773
2019-04-24;14:19;Scotland;Scotland;1;14/05/19;Ryanair;1;17.99;20:25;Dublin DUB;21:35;Edinburgh EDI
2019-04-24;14:19;Scotland;Scotland;1;21/05/19;Ryanair;1;11.53;06:50;Edinburgh EDI;08:25;London STNLondon (Stansted) STN FR8882
2019-04-24;14:19;Scotland;Scotland;1;21/05/19;easyJet;1;19.83;20:50;London STNLondon (Stansted) STN;22:05;Glasgow GLA
2019-04-24;14:19;Scotland;Scotland;1;08/05/19;Ryanair;1;11.53;06:50;Edinburgh EDI;08:25;London STNLondon (Stansted) STN FR8882
2019-04-24;14:19;Scotland;Scotland;1;08/05/19;easyJet;1;19.83;17:30;London STNLondon (Stansted) STN;18:45;Glasgow GLA
2019-04-24;14:19;Scotland;Scotland;1;15/05/19;Ryanair;1;14.99;08:40;Glasgow GLA;09:40;Dublin DUB FR5771
2019-04-24;14:19;Scotland;Scotland;1;15/05/19;Ryanair;1;17.99;20:35;Dublin DUB;21:45;Edinburgh EDI
2019-04-24;14:19;Scotland;Scotland;1;21/05/19;Ryanair;1;11.53;06:50;Edinburgh EDI;08:25;London STNLondon (Stansted) STN FR8882
2019-04-24;14:19;Scotland;Scotland;1;21/05/19;easyJet;1;19.83;20:50;London STNLondon (Stansted) STN;22:05;Glasgow GLA
2019-04-24;14:19;Scotland;Scotland;1;29/05/19;Ryanair;1;14.99;15:25;Glasgow GLA;16:25;Dublin DUB FR5773
2019-04-24;14:19;Scotland;Scotland;1;29/05/19;Ryanair;1;17.99;20:35;Dublin DUB;21:45;Edinburgh EDI
2019-04-24;14:19;Scotland;Scotland;1;21/05/19;Ryanair;1;11.53;06:50;Edinburgh EDI;08:25;London STNLondon (Stansted) STN FR8882
2019-04-24;14:19;Scotland;Scotland;1;21/05/19;easyJet;1;19.83;20:50;London STNLondon (Stansted) STN;22:05;Glasgow GLA
2019-04-24;14:19;Scotland;Scotland;1;29/05/19;Ryanair;1;14.99;08:40;Glasgow GLA;09:40;Dublin DUB FR5771
2019-04-24;14:19;Scotland;Scotland;1;29/05/19;Ryanair;1;17.99;20:35;Dublin DUB;21:45;Edinburgh EDI
2019-04-24;14:19;Scotland;Scotland;1;08/05/19;Ryanair;1;11.53;06:50;Edinburgh EDI;08:25;London STNLondon (Stansted) STN FR8882
2019-04-24;14:19;Scotland;Scotland;1;08/05/19;easyJet;1;19.83;17:30;London STNLondon (Stansted) STN;18:45;Glasgow GLA
2019-04-24;14:19;Scotland;Scotland;1;14/05/19;Ryanair;1;14.99;08:40;Glasgow GLA;09:40;Dublin DUB FR5771
2019-04-24;14:19;Scotland;Scotland;1;14/05/19;Ryanair;1;17.99;20:25;Dublin DUB;21:35;Edinburgh EDI
2019-04-24;14:19;Scotland;Scotland;1;21/05/19;Ryanair;1;11.53;06:50;Edinburgh EDI;08:25;London STNLondon (Stansted) STN FR8882
2019-04-24;14:19;Scotland;Scotland;1;21/05/19;easyJet;1;19.83;20:50;London STNLondon (Stansted) STN;22:05;Glasgow GLA
2019-04-24;14:19;Scotland;Scotland;1;28/05/19;Ryanair;1;14.99;08:40;Glasgow GLA;09:40;Dublin DUB FR5771
2019-04-24;14:19;Scotland;Scotland;1;28/05/19;Ryanair;1;17.99;12:35;Dublin DUB;13:45;Edinburgh EDI
2019-04-24;14:19;Scotland;Scotland;1;14/05/19;Ryanair;1;14.99;08:40;Glasgow GLA;09:40;Dublin DUB FR5771
2019-04-24;14:19;Scotland;Scotland;1;14/05/19;Ryanair;1;17.99;20:25;Dublin DUB;21:35;Edinburgh EDI
2019-04-24;14:19;Scotland;Scotland;1;21/05/19;Ryanair;1;11.53;06:50;Edinburgh EDI;08:25;London STNLondon (Stansted) STN FR8882
2019-04-24;14:19;Scotland;Scotland;1;21/05/19;easyJet;1;19.83;20:50;London STNLondon (Stansted) STN;22:05;Glasgow GLA
2019-04-24;14:19;Scotland;Scotland;1;30/04/19;Ryanair;1;14.99;15:25;Glasgow GLA;16:25;Dublin DUB FR5773
2019-04-24;14:19;Scotland;Scotland;1;30/04/19;Ryanair;1;17.99;20:25;Dublin DUB;21:35;Edinburgh EDI
2019-04-24;14:19;Scotland;Scotland;1;08/05/19;Ryanair;1;11.53;06:50;Edinburgh EDI;08:25;London STNLondon (Stansted) STN FR8882
2019-04-24;14:19;Scotland;Scotland;1;08/05/19;easyJet;1;19.83;17:30;London STNLondon (Stansted) STN;18:45;Glasgow GLA
2019-04-24;14:19;Scotland;Scotland;1;08/05/19;Ryanair;1;11.53;06:50;Edinburgh EDI;08:25;London STNLondon (Stansted) STN FR8882
2019-04-24;14:19;Scotland;Scotland;1;08/05/19;easyJet;1;19.83;17:30;London STNLondon (Stansted) STN;18:45;Glasgow GLA
2019-04-24;14:19;Scotland;Scotland;1;15/05/19;Ryanair;1;14.99;15:25;Glasgow GLA;16:25;Dublin DUB FR5773
2019-04-24;14:19;Scotland;Scotland;1;15/05/19;Ryanair;1;17.99;20:35;Dublin DUB;21:45;Edinburgh EDI
2019-04-24;14:19;Scotland;Scotland;1;21/05/19;Ryanair;1;11.53;06:50;Edinburgh EDI;08:25;London STNLondon (Stansted) STN FR8882
2019-04-24;14:19;Scotland;Scotland;1;21/05/19;easyJet;1;19.83;20:50;London STNLondon (Stansted) STN;22:05;Glasgow GLA
2019-04-24;14:19;Scotland;Scotland;1;28/05/19;Ryanair;1;14.99;15:25;Glasgow GLA;16:25;Dublin DUB FR5773
2019-04-24;14:19;Scotland;Scotland;1;28/05/19;Ryanair;1;17.99;20:25;Dublin DUB;21:35;Edinburgh EDI
2019-04-24;14:19;Scotland;Scotland;1;14/05/19;Ryanair;1;14.99;08:40;Glasgow GLA;09:40;Dublin DUB FR5771
2019-04-24;14:19;Scotland;Scotland;1;14/05/19;Ryanair;1;17.99;12:35;Dublin DUB;13:45;Edinburgh EDI
