,Scrap_time,Airline1_Back,Airline2_There,Airline2_Back,Airline1_There,Days,Journey_time,prediction
1191,2.0,Ryanair,Ryanair,Ryanair,Ryanair,30.0,4.0,28.015767196894576
1192,2.0,Ryanair,Ryanair,Ryanair,Ryanair,32.0,6.0,27.69955598134261
1193,2.0,Ryanair,Ryanair,Ryanair,Ryanair,44.0,7.0,27.888045202944745
1194,20.0,Ryanair,Ryanair,Ryanair,Ryanair,0.0,6.0,26.77740642377474
1195,20.0,Ryanair,Ryanair,Ryanair,Ryanair,4.0,7.0,28.531251178899197
1196,20.0,Ryanair,Ryanair,Ryanair,Ryanair,60.0,5.0,26.114553859607337
1197,2.0,none,none,none,none,8.0,4.0,22.847327256364416
1198,2.0,none,none,none,none,55.0,8.0,21.023443609094766
1199,2.0,none,none,none,none,99.0,7.0,25.58687080305571
1200,2.0,none,none,none,none,117.0,8.0,22.888613938042674
1201,2.0,none,none,none,none,131.0,4.0,24.662818600527196
1202,20.0,none,none,none,none,3.0,4.0,23.15974745490515
1203,20.0,none,none,none,none,63.0,4.0,22.291666865890345
1204,20.0,none,none,none,none,77.0,8.0,20.189090339550464
1205,20.0,none,none,none,none,82.0,4.0,22.291666865890345
1206,20.0,none,none,none,none,114.0,8.0,22.216846309739744
1207,20.0,none,none,none,none,78.0,7.0,22.63668976820808
1208,2.0,Ryanair,Ryanair,Ryanair,Ryanair,70.0,7.0,25.135518154042575
1209,20.0,Ryanair,Ryanair,Ryanair,Ryanair,37.0,4.0,28.339824207095393
1210,20.0,Ryanair,Ryanair,Ryanair,Ryanair,42.0,4.0,28.80686400882255
1211,20.0,Ryanair,Ryanair,Ryanair,Ryanair,82.0,5.0,26.114553859607337
1212,2.0,none,none,none,none,7.0,7.0,23.018551041640627
1213,2.0,Ryanair,Ryanair,Ryanair,Ryanair,110.0,6.0,25.7256486258429
1214,20.0,Ryanair,Ryanair,Ryanair,Ryanair,73.0,8.0,25.978089495016754
1215,2.0,none,none,none,none,97.0,7.0,25.58687080305571
1216,2.0,none,none,none,none,4.0,7.0,22.29621698356568
1217,2.0,none,none,none,none,38.0,6.0,24.21378639419679
1218,2.0,none,none,none,none,41.0,5.0,24.744291418489418
1219,2.0,none,none,none,none,23.0,6.0,22.380286349168177
1220,20.0,none,none,none,none,4.0,4.0,23.15974745490515
1221,2.0,Ryanair,Ryanair,Ryanair,Ryanair,21.0,7.0,27.73218991624264
1222,2.0,Ryanair,Ryanair,Ryanair,Ryanair,37.0,8.0,27.373050053406036
