Scrap_date;Scrap_time;Country_from;Country_to;Flight_id;There_or_Back;Flight_date;Airline;Change;Price;Depart_hour;Depart_from;Arrival_hour;Arrive_to
2019-05-09;21:18;Austria;Austria;116;Back;24/05/19;Laudamotion;1;9.99;22:25;Palma Mall PMI;00:45;Vienna VIE
2019-05-09;21:18;Austria;Austria;117;There;17/05/19;Laudamotion;1;78.53;11:15;Vienna VIE;13:40;Palma Mall PMI OE100
2019-05-09;21:18;Austria;Austria;117;There;17/05/19;Eurowings;1;39.99;14:30;Palma Mall PMI;16:45;Linz LNZ
2019-05-09;21:18;Austria;Austria;117;Back;24/05/19;Eurowings;1;29.99;17:35;Linz LNZ;19:50;Palma Mall PMI EW6867
2019-05-09;21:18;Austria;Austria;117;Back;24/05/19;Laudamotion;1;9.99;22:25;Palma Mall PMI;00:45;Vienna VIE
2019-05-09;21:18;Austria;Austria;118;There;17/05/19;Laudamotion;1;66.29;05:30;Vienna VIE;07:55;Palma Mall PMI OE500
2019-05-09;21:18;Austria;Austria;118;There;17/05/19;Eurowings;1;39.99;14:30;Palma Mall PMI;16:45;Linz LNZ
2019-05-09;21:18;Austria;Austria;118;Back;21/05/19;Eurowings;1;59.99;17:20;Linz LNZ;19:35;Palma Mall PMI EW6867
2019-05-09;21:18;Austria;Austria;118;Back;21/05/19;Laudamotion;1;9.99;20:40;Palma Mall PMI;23:00;Vienna VIE
2019-05-09;21:18;Austria;Austria;119;There;10/10/19;Eurowings;1;39.99;10:50;Graz GRZ;13:05;Palma Mall PMI EW6871
2019-05-09;21:18;Austria;Austria;119;There;10/10/19;Eurowings;1;59.99;20:05;Palma Mall PMI;22:15;Salzburg SZG
2019-05-09;21:18;Austria;Austria;119;Back;17/10/19;Eurowings;1;39.99;12:30;Salzburg SZG;13:50;Berlin TXLBerlin (Tegel) TXL EW8143
2019-05-09;21:18;Austria;Austria;119;Back;17/10/19;easyJet;1;20.74;15:00;Berlin TXLBerlin (Tegel) TXL;16:20;Graz GRZ
2019-05-09;21:18;Austria;Austria;120;There;17/05/19;Laudamotion;1;78.53;11:15;Vienna VIE;13:40;Palma Mall PMI OE100
2019-05-09;21:18;Austria;Austria;120;There;17/05/19;Eurowings;1;39.99;14:30;Palma Mall PMI;16:45;Linz LNZ
2019-05-09;21:18;Austria;Austria;120;Back;21/05/19;Eurowings;1;59.99;17:20;Linz LNZ;19:35;Palma Mall PMI EW6867
2019-05-09;21:18;Austria;Austria;120;Back;21/05/19;Laudamotion;1;9.99;20:40;Palma Mall PMI;23:00;Vienna VIE
2019-05-09;21:18;Austria;Austria;121;There;10/10/19;Eurowings;1;39.99;10:50;Graz GRZ;13:05;Palma Mall PMI EW6871
2019-05-09;21:18;Austria;Austria;121;There;10/10/19;Eurowings;1;59.99;20:05;Palma Mall PMI;22:15;Salzburg SZG
2019-05-09;21:18;Austria;Austria;121;Back;15/10/19;Eurowings;1;59.99;12:30;Salzburg SZG;13:50;Berlin TXLBerlin (Tegel) TXL EW8143
2019-05-09;21:18;Austria;Austria;121;Back;15/10/19;easyJet;1;20.74;15:00;Berlin TXLBerlin (Tegel) TXL;16:20;Graz GRZ
2019-05-09;21:18;Austria;Austria;122;There;14/10/19;Eurowings;1;39.99;11:10;Graz GRZ;13:25;Palma Mall PMI EW6871
2019-05-09;21:18;Austria;Austria;122;There;14/10/19;Eurowings;1;69.99;19:20;Palma Mall PMI;21:30;Salzburg SZG
2019-05-09;21:18;Austria;Austria;122;Back;22/10/19;Eurowings;1;59.99;12:30;Salzburg SZG;13:50;Berlin TXLBerlin (Tegel) TXL EW8143
2019-05-09;21:18;Austria;Austria;122;Back;22/10/19;easyJet;1;20.74;15:00;Berlin TXLBerlin (Tegel) TXL;16:20;Graz GRZ
2019-05-09;21:18;Austria;Austria;123;There;06/06/19;Eurowings;1;59.99;10:50;Graz GRZ;13:05;Palma Mall PMI EW6871
2019-05-09;21:18;Austria;Austria;123;There;06/06/19;Eurowings;1;59.99;20:05;Palma Mall PMI;22:15;Salzburg SZG
2019-05-09;21:18;Austria;Austria;123;Back;13/06/19;Eurowings;1;59.99;12:30;Salzburg SZG;13:50;Berlin TXLBerlin (Tegel) TXL EW8143
2019-05-09;21:18;Austria;Austria;123;Back;13/06/19;easyJet;1;13.67;15:00;Berlin TXLBerlin (Tegel) TXL;16:20;Graz GRZ
2019-05-09;21:18;Austria;Austria;124;There;12/05/19;Eurowings;1;49.99;06:15;Vienna VIE;08:45;Palma Mall PMI EW5912
2019-05-09;21:18;Austria;Austria;124;There;12/05/19;Eurowings;1;59.99;13:00;Palma Mall PMI;15:15;Linz LNZ
2019-05-09;21:18;Austria;Austria;124;Back;17/05/19;Eurowings;1;99.99;17:35;Linz LNZ;19:50;Palma Mall PMI EW6867
2019-05-09;21:18;Austria;Austria;124;Back;17/05/19;Laudamotion;1;9.99;22:25;Palma Mall PMI;00:45;Vienna VIE
2019-05-09;21:18;Austria;Austria;125;There;17/10/19;Eurowings;1;79.99;10:50;Graz GRZ;13:05;Palma Mall PMI EW6871
2019-05-09;21:18;Austria;Austria;125;There;17/10/19;Eurowings;1;69.99;20:05;Palma Mall PMI;22:15;Salzburg SZG
2019-05-09;21:18;Austria;Austria;125;Back;24/10/19;Eurowings;1;39.99;12:30;Salzburg SZG;13:50;Berlin TXLBerlin (Tegel) TXL EW8143
2019-05-09;21:18;Austria;Austria;125;Back;24/10/19;easyJet;1;22.76;15:00;Berlin TXLBerlin (Tegel) TXL;16:20;Graz GRZ
2019-05-09;21:18;Austria;Austria;126;There;07/10/19;Eurowings;1;59.99;11:10;Graz GRZ;13:25;Palma Mall PMI EW6871
2019-05-09;21:18;Austria;Austria;126;There;07/10/19;Eurowings;1;79.99;19:20;Palma Mall PMI;21:30;Salzburg SZG
2019-05-09;21:18;Austria;Austria;126;Back;15/10/19;Eurowings;1;59.99;12:30;Salzburg SZG;13:50;Berlin TXLBerlin (Tegel) TXL EW8143
2019-05-09;21:18;Austria;Austria;126;Back;15/10/19;easyJet;1;20.74;15:00;Berlin TXLBerlin (Tegel) TXL;16:20;Graz GRZ
2019-05-09;21:18;Austria;Austria;127;There;17/10/19;Eurowings;1;79.99;10:50;Graz GRZ;13:05;Palma Mall PMI EW6871
2019-05-09;21:18;Austria;Austria;127;There;17/10/19;Eurowings;1;69.99;20:05;Palma Mall PMI;22:15;Salzburg SZG
2019-05-09;21:18;Austria;Austria;127;Back;22/10/19;Eurowings;1;59.99;12:30;Salzburg SZG;13:50;Berlin TXLBerlin (Tegel) TXL EW8143
2019-05-09;21:18;Austria;Austria;127;Back;22/10/19;easyJet;1;20.74;15:00;Berlin TXLBerlin (Tegel) TXL;16:20;Graz GRZ
2019-05-09;21:18;Austria;Austria;128;There;03/10/19;Eurowings;1;99.99;10:50;Graz GRZ;13:05;Palma Mall PMI EW6871
2019-05-09;21:18;Austria;Austria;128;There;03/10/19;Eurowings;1;69.99;20:05;Palma Mall PMI;22:15;Salzburg SZG
2019-05-09;21:18;Austria;Austria;128;Back;10/10/19;Eurowings;1;49.99;12:30;Salzburg SZG;13:50;Berlin TXLBerlin (Tegel) TXL EW8143
2019-05-09;21:18;Austria;Austria;128;Back;10/10/19;easyJet;1;20.74;15:00;Berlin TXLBerlin (Tegel) TXL;16:20;Graz GRZ
2019-05-09;21:18;Austria;Austria;129;There;19/09/19;Eurowings;1;99.99;10:50;Graz GRZ;13:05;Palma Mall PMI EW6871
2019-05-09;21:18;Austria;Austria;129;There;19/09/19;Eurowings;1;79.99;20:05;Palma Mall PMI;22:15;Salzburg SZG
2019-05-09;21:18;Austria;Austria;129;Back;26/09/19;Eurowings;1;39.99;12:30;Salzburg SZG;13:50;Berlin TXLBerlin (Tegel) TXL EW8143
2019-05-09;21:18;Austria;Austria;129;Back;26/09/19;easyJet;1;22.76;15:00;Berlin TXLBerlin (Tegel) TXL;16:20;Graz GRZ
2019-05-09;21:18;Austria;Austria;130;There;28/09/19;Eurowings;1;99.99;10:20;Graz GRZ;12:35;Palma Mall PMI EW6871
2019-05-09;21:18;Austria;Austria;130;There;28/09/19;Eurowings;1;89.99;16:30;Palma Mall PMI;18:45;Salzburg SZG
2019-05-09;21:18;Austria;Austria;130;Back;03/10/19;Eurowings;1;39.99;12:30;Salzburg SZG;13:50;Berlin TXLBerlin (Tegel) TXL EW8143
2019-05-09;21:18;Austria;Austria;130;Back;03/10/19;easyJet;1;20.74;15:00;Berlin TXLBerlin (Tegel) TXL;16:20;Graz GRZ
2019-05-09;21:18;Austria;Austria;131;There;10/06/19;Eurowings;1;59.99;11:10;Graz GRZ;13:25;Palma Mall PMI EW6871
2019-05-09;21:18;Austria;Austria;131;There;10/06/19;Eurowings;1;89.99;19:20;Palma Mall PMI;21:30;Salzburg SZG
2019-05-09;21:18;Austria;Austria;131;Back;18/06/19;Eurowings;1;59.99;12:30;Salzburg SZG;13:50;Berlin TXLBerlin (Tegel) TXL EW8143
2019-05-09;21:18;Austria;Austria;131;Back;18/06/19;easyJet;1;43.97;15:00;Berlin TXLBerlin (Tegel) TXL;16:20;Graz GRZ
2019-05-09;21:18;Austria;Austria;132;There;14/09/19;Eurowings;1;99.99;10:20;Graz GRZ;12:35;Palma Mall PMI EW6871
2019-05-09;21:18;Austria;Austria;132;There;14/09/19;Eurowings;1;89.99;16:30;Palma Mall PMI;18:45;Salzburg SZG
2019-05-09;21:18;Austria;Austria;132;Back;19/09/19;Eurowings;1;39.99;12:30;Salzburg SZG;13:50;Berlin TXLBerlin (Tegel) TXL EW8143
2019-05-09;21:18;Austria;Austria;132;Back;19/09/19;easyJet;1;25.28;15:00;Berlin TXLBerlin (Tegel) TXL;16:20;Graz GRZ
2019-05-09;21:18;Austria;Austria;133;There;04/07/19;Eurowings;1;79.99;10:50;Graz GRZ;13:05;Palma Mall PMI EW6871
2019-05-09;21:18;Austria;Austria;133;There;04/07/19;Eurowings;1;69.99;20:05;Palma Mall PMI;22:15;Salzburg SZG
2019-05-09;21:18;Austria;Austria;133;Back;09/07/19;Eurowings;1;59.99;12:30;Salzburg SZG;13:50;Berlin TXLBerlin (Tegel) TXL EW8143
2019-05-09;21:18;Austria;Austria;133;Back;09/07/19;easyJet;1;50.53;15:00;Berlin TXLBerlin (Tegel) TXL;16:20;Graz GRZ
2019-05-09;21:18;Austria;Austria;134;There;21/09/19;Eurowings;1;99.99;10:20;Graz GRZ;12:35;Palma Mall PMI EW6871
2019-05-09;21:18;Austria;Austria;134;There;21/09/19;Eurowings;1;99.99;16:30;Palma Mall PMI;18:45;Salzburg SZG
2019-05-09;21:18;Austria;Austria;134;Back;26/09/19;Eurowings;1;39.99;12:30;Salzburg SZG;13:50;Berlin TXLBerlin (Tegel) TXL EW8143
2019-05-09;21:18;Austria;Austria;134;Back;26/09/19;easyJet;1;22.76;15:00;Berlin TXLBerlin (Tegel) TXL;16:20;Graz GRZ
2019-05-09;21:18;Austria;Austria;135;There;08/06/19;Eurowings;1;119.99;10:20;Graz GRZ;12:35;Palma Mall PMI EW6871
2019-05-09;21:18;Austria;Austria;135;There;08/06/19;Eurowings;1;69.99;16:30;Palma Mall PMI;18:45;Salzburg SZG
2019-05-09;21:18;Austria;Austria;135;Back;13/06/19;Eurowings;1;59.99;12:30;Salzburg SZG;13:50;Berlin TXLBerlin (Tegel) TXL EW8143
2019-05-09;21:18;Austria;Austria;135;Back;13/06/19;easyJet;1;13.67;15:00;Berlin TXLBerlin (Tegel) TXL;16:20;Graz GRZ
2019-05-09;21:18;Austria;Austria;136;There;19/09/19;Eurowings;1;99.99;10:50;Graz GRZ;13:05;Palma Mall PMI EW6871
2019-05-09;21:18;Austria;Austria;136;There;19/09/19;Eurowings;1;79.99;20:05;Palma Mall PMI;22:15;Salzburg SZG
2019-05-09;21:18;Austria;Austria;136;Back;24/09/19;Eurowings;1;59.99;12:30;Salzburg SZG;13:50;Berlin TXLBerlin (Tegel) TXL EW8143
2019-05-09;21:18;Austria;Austria;136;Back;24/09/19;easyJet;1;26.29;15:00;Berlin TXLBerlin (Tegel) TXL;16:20;Graz GRZ
